"","exposure","outcome","term","estimate","std.error","statistic","p.value","ci_lower","ci_upper"
"371","isolation_item_visit","TNF","isolation_item_visit1",-0.426606189161112,0.488791331268919,-0.872777731253186,0.384875131384257,-1.38463719844819,0.53142482012597
"372","social_relationships_ordinal","sTREM_1","social_relationships_ordinal.Q",-0.225017257841982,0.25820306331197,-0.871474005597326,0.385522178965658,-0.731095261933443,0.281060746249479
"373","social_activities_nominal","sTREM_1","social_activities_nominalGood",-0.295078163888114,0.339468685940885,-0.869235296534828,0.386739490085823,-0.960436788332249,0.370280460556021
"374","isolation_item_communicate","IFN_lambda1","isolation_item_communicate5",0.261907197234068,0.302494212706742,0.865825481057974,0.388679282563933,-0.330981459671146,0.854795854139283
"375","isolation_item_visit_d","IFN_alpha2","isolation_item_visit_dHigh",-0.154355799691919,0.178806684537849,-0.863255197035132,0.389964732781941,-0.504816901386103,0.196105302002264
"376","isolation_item_visit","VILIP_1","isolation_item_visit3",-0.475935001830773,0.554293220940617,-0.858633993436051,0.39259594170394,-1.56234971487438,0.610479711212836
"377","race_f","IL_18","race_fAsian",-0.911918682905405,1.07016218939638,-0.852131286211642,0.396137576009547,-3.00943657412231,1.1855992083115
"378","isolation_item_visit","IL_18","isolation_item_visit2",-0.439766970648276,0.516156404259811,-0.852003321123021,0.396248092995425,-1.45143352299751,0.571899581700954
"379","social_relationships_ordinal","VEGF","social_relationships_ordinal.C",0.176712554614793,0.207521546554926,0.85153834649175,0.396445846341135,-0.230029676632863,0.583454785862448
"380","social_activities_nominal","TNF","social_activities_nominalFair",-0.41221928402564,0.484420927991878,-0.850952674019384,0.396769604236665,-1.36168430288972,0.537245734838441
"381","race_dichotomized","TGF_beta1","race_dichotomized",-0.229287797142465,0.270974445431715,-0.846160222884359,0.399387649168213,-0.760397710188626,0.301822115903695
"382","race_f","IL_8","race_fBlack",-0.242902242959459,0.288593303928915,-0.841676642016924,0.401938000045283,-0.808545118660134,0.322740632741215
"383","social_activities_ordinal","IL_8","social_activities_ordinal.Q",0.264786989295366,0.314884775755339,0.84090121111826,0.402351217146101,-0.352387171185098,0.881961149775831
"384","isolation_item_communicate","IL_10","isolation_item_communicate0",-0.869271279166666,1.03480431658372,-0.840034454085447,0.402913196177497,-2.89748773967075,1.15894518133742
"385","isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.L",-0.188909135602438,0.225070746128929,-0.83933224931073,0.403226758088857,-0.630047798015139,0.252229526810263
"386","isolation_item_visit","GM_CSF","isolation_item_visit1",0.342053091827778,0.407695510655391,0.838991558376275,0.403475190572691,-0.457030109056789,1.14113629271234
"387","race_f","MCP_1","race_fBlack",0.207077871082843,0.247725205581869,0.83591764752581,0.405155165079736,-0.278463531857619,0.692619274023306
"388","isolation_cat_nominal","IP_10","isolation_cat_nominalSomewhat Isolated",-0.197878427777778,0.23720029447493,-0.834225051093654,0.406084780739542,-0.66279100494864,0.267034149393084
"389","social_relationships_ordinal","IL_6","social_relationships_ordinal.L",-0.238509686090735,0.287147528767585,-0.830617233985611,0.408111117322852,-0.801318842475201,0.324299470293731
"390","social_activities_ordinal","IFN_gamma","social_activities_ordinal.Q",-0.227687103484519,0.274713423455497,-0.828816810698744,0.40912461008311,-0.766125413457293,0.310751206488255
"391","isolation_cat_d","beta_NGF","isolation_cat_dHigh",0.165084908229269,0.200509809161529,0.823325845850653,0.412188792132977,-0.227914317727328,0.558084134185866
"392","social_activities_nominal","IFN_gamma","social_activities_nominalGood",-0.251730257807694,0.306614608676804,-0.820998904435887,0.413543053992907,-0.85269489081423,0.349234375198841
"393","isolation_cat_nominal","beta_NGF","isolation_cat_nominalVery Isolated",0.215155824876191,0.262173870981039,0.820660823563731,0.41373477146984,-0.298704962246645,0.729016611999026
"394","social_relationships_nominal","sTREM_2","social_relationships_nominalFair",0.272843415090909,0.332578753228542,0.820387389279241,0.41388986846808,-0.379010941237034,0.924697771418852
"395","social_activities_nominal","MCP_1","social_activities_nominalGood",0.245079621944056,0.298939327627812,0.819830645532149,0.414205771735182,-0.340841460206456,0.831000704094568
"396","isolation_item_communicate","TGF_beta1","isolation_item_communicate5",0.300879122224264,0.367094872108055,0.819622242327863,0.414400359736223,-0.418626827107523,1.02038507155605
"397","isolation_item_communicate","IFN_beta","isolation_item_communicate0",-0.750036199229167,0.918685186400243,-0.816423526070005,0.416218128129214,-2.55065916457364,1.05058676611531
"398","isolation_item_visit","IFN_lambda1","isolation_item_visit0",-0.478342412150001,0.588198005037401,-0.813233652704391,0.418016147636688,-1.63121050202331,0.674525677723304
"399","isolation_item_communicate","VEGF","isolation_item_communicate2",-0.39161130158631,0.482053048299178,-0.812382170319277,0.418521570713916,-1.3364352762527,0.55321267308008
"400","social_relationships_ordinal","IL_10","social_relationships_ordinal.Q",-0.179767769729258,0.221457779951817,-0.811747366781924,0.418808607167877,-0.613825018434818,0.254289478976303
"401","isolation_item_communicate","GM_CSF","isolation_item_communicate4",-0.223074450791667,0.274786058010835,-0.81181138667112,0.418847511849073,-0.761655124492902,0.315506222909569
"402","isolation_cat_d","IL_8","isolation_cat_dHigh",0.222824368302927,0.275414235653668,0.809051746268945,0.420314879780246,-0.316987533578263,0.762636270184117
"403","isolation_item_communicate","IL_8","isolation_item_communicate4",-0.299728671877977,0.371597452992723,-0.80659506534305,0.421833265947829,-1.02805967974371,0.428602335987761
"404","race_f","beta_NGF","race_fAsian",-0.688735094162161,0.854352725793241,-0.806148413142466,0.422032800099455,-2.36326643671691,0.985796248392592
"405","social_relationships_nominal","IFN_beta","social_relationships_nominalVery good",-0.194762105277512,0.242563993592621,-0.802930815876199,0.423863646806458,-0.67018753271905,0.280663322164025
"406","race_f","MCP_1","race_fOther",-0.383407884143243,0.479486950215793,-0.799621103286943,0.425788611153562,-1.3232023065662,0.55638653827971
"407","isolation_item_visit","VILIP_1","isolation_item_visit1",-0.401776776044449,0.502707852040607,-0.799225184992724,0.426054122663184,-1.38708416604404,0.583530613955141
"408","isolation_cat_ordinal","BDNF","isolation_cat_ordinal.C",-0.153941476567228,0.19295777414149,-0.797798778785387,0.426822742668607,-0.532138713884548,0.224255760750093
"409","social_activities_ordinal","IP_10","social_activities_ordinal.C",0.149799325405321,0.187888616300353,0.797277282439806,0.427124116081126,-0.218462362543371,0.518061013354012
"410","social_relationships_nominal","IL_18","social_relationships_nominalVery good",0.225081974696173,0.28294548003657,0.795495919097496,0.428154516651656,-0.329491166175503,0.77965511556785
"411","social_activities_nominal","TNF","social_activities_nominalGood",-0.245981986237764,0.309836666596555,-0.79390857428137,0.429073925900697,-0.853261852767012,0.361297880291485
"412","isolation_item_communicate","VILIP_1","isolation_item_communicate1",-0.355893094229167,0.449828564532729,-0.791174954838317,0.430733300073863,-1.23755708071332,0.525770892254982
"413","isolation_item_communicate_d","IFN_lambda2_3","isolation_item_communicate_dHigh",0.158635459588362,0.200730783677149,0.790289644081237,0.431156978725118,-0.23479687641885,0.552067795595574
"414","race_f","VILIP_1","race_fUnknown",-0.415289864418918,0.52554731280469,-0.790204524503493,0.431241642796321,-1.44536259751611,0.614782868678273
"415","social_relationships_nominal","MCP_1","social_relationships_nominalVery good",0.21786966605024,0.276513161059748,0.78791788866485,0.432554277982469,-0.324096129626867,0.759835461727348
"416","isolation_item_visit","TGF_beta1","isolation_item_visit2",-0.495482055793104,0.62924228674988,-0.787426506810811,0.432894619222106,-1.72879693782287,0.73783282623666
"417","isolation_cat_ordinal","BDNF","isolation_cat_ordinal.Q",-0.164931273868948,0.209489384853535,-0.787301342186194,0.43291340593761,-0.575530468181878,0.245667920443981
"418","isolation_item_communicate","IL_1beta","isolation_item_communicate3",-0.254750740777243,0.324524337445441,-0.784997337280049,0.434329647500165,-0.890818442170307,0.381316960615821
"419","social_activities_nominal","IL_6","social_activities_nominalGood",0.251664830031468,0.321636244014457,0.782451712811807,0.435744331611125,-0.378742208236868,0.882071868299805
"420","social_relationships_ordinal","IFN_beta","social_relationships_ordinal.Q",0.157432335349567,0.201850189112377,0.779946434738879,0.437210997620363,-0.238194035310692,0.553058706009825
"421","isolation_item_communicate","IL_6","isolation_item_communicate3",-0.271424864358974,0.3495607335076,-0.776474124068265,0.439320301164909,-0.956563902033871,0.413714173315922
"422","isolation_item_visit_d","CX3CL1","isolation_item_visit_dHigh",-0.174678084766595,0.225147428185603,-0.775838685674866,0.439588232777582,-0.615967044010377,0.266610874477188
"423","social_activities_ordinal","IL_6","social_activities_ordinal.C",-0.170513388268604,0.219833482895149,-0.775647940536572,0.439734173695017,-0.601387014743095,0.260360238205888
"424","social_activities_nominal","IP_10","social_activities_nominalVery good",0.175829621509434,0.227215493472174,0.773845211092381,0.440794877848432,-0.269512745696027,0.621171988714895
"425","social_activities_nominal","sRAGE","social_activities_nominalGood",-0.265579844059442,0.348657878511499,-0.761720472783417,0.447967479647435,-0.94894928594198,0.417789597823095
"426","isolation_cat_ordinal","TNF","isolation_cat_ordinal.C",0.154142644574876,0.202531007269762,0.761081706217778,0.448347209893033,-0.242818129673858,0.55110341882361
"427","social_relationships_ordinal","IL_8","social_relationships_ordinal.C",0.162142437341701,0.213552191657359,0.759263747580059,0.449428953901981,-0.256419858306722,0.580704732990125
"428","isolation_item_visit","sRAGE","isolation_item_visit0",-0.522755077150003,0.688677552203852,-0.759070882268666,0.449595706420551,-1.87256307946955,0.827052925169547
"429","isolation_cat_ordinal","VEGF","isolation_cat_ordinal.C",-0.169350187012877,0.223331099433853,-0.758292004302948,0.450007787877338,-0.607079141903228,0.268378767877474
"430","social_activities_nominal","IL_10","social_activities_nominalGood",-0.219418953979023,0.289369109346676,-0.758266680484371,0.450022878132144,-0.786582408298507,0.347744500340461
"431","race_f","IP_10","race_fOther",-0.334661480745946,0.442201172344934,-0.756808216883009,0.450909359694387,-1.20137577854202,0.532052817050125
"432","isolation_item_communicate","IL_10","isolation_item_communicate5",0.218598011656862,0.289062935871655,0.756229818941299,0.451307180393273,-0.347965342651582,0.785161365965306
"433","social_activities_nominal","GM_CSF","social_activities_nominalVery good",-0.157855732896952,0.209014762844252,-0.755237241374087,0.45183019412389,-0.567524668071687,0.251813202277782
"434","social_relationships_ordinal","beta_NGF","social_relationships_ordinal.L",0.174657545193184,0.231334244705531,0.755000823226621,0.451971412446454,-0.278757574429656,0.628072664816025
"435","isolation_item_visit","IP_10","isolation_item_visit3",0.381862642953847,0.506459709771581,0.753984247090597,0.452630429269479,-0.610798388198451,1.37452367410615
"436","isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.C",-0.171409553501563,0.227399100280587,-0.753782901031977,0.452699308088541,-0.617111790051513,0.274292683048388
"437","isolation_cat_ordinal","TGF_beta1","isolation_cat_ordinal.C",-0.18498340964836,0.245757086467379,-0.75270834427358,0.453342078321783,-0.666667299124422,0.296700479827703
"438","isolation_item_communicate","IP_10","isolation_item_communicate0",-0.716904493083333,0.953541776557516,-0.751833334110968,0.453935005382512,-2.58584637513606,1.1520373889694
"439","social_activities_ordinal","IL_12p70","social_activities_ordinal.Q",-0.19663254507004,0.262158996671235,-0.750050723289236,0.454934036478985,-0.71046417854566,0.31719908840558
"440","race_f","BDNF","race_fUnknown",0.385783456324324,0.515903610230298,0.747782044308842,0.456312207980613,-0.62538761972706,1.39695453237571
"441","social_activities_nominal","CX3CL1","social_activities_nominalVery good",-0.205479350128448,0.277069116548446,-0.74161766092223,0.460006675348284,-0.748534818563402,0.337576118306507
"442","isolation_cat_nominal","VEGF","isolation_cat_nominalVery Isolated",-0.255545811619048,0.345767014625306,-0.739069375648723,0.461545810623614,-0.933249160284648,0.422157537046552
"443","social_activities_nominal","IL_1beta","social_activities_nominalFair",0.351445908679485,0.476031196973352,0.738283353935642,0.462021147066614,-0.581575237388285,1.28446705474725
"444","isolation_item_visit","CX3CL1","isolation_item_visit3",-0.450456320292311,0.61035710095673,-0.738020938211786,0.462230146120656,-1.6467562381675,0.745843597582878
"445","isolation_item_communicate","IL_1beta","isolation_item_communicate0",-0.773904187854166,1.04870193802323,-0.737963915002343,0.462282065213979,-2.82935998637969,1.28155161067136
"446","isolation_item_communicate","IFN_gamma","isolation_item_communicate3",0.250577163264423,0.339718279655097,0.737602826432609,0.462500535157889,-0.415270664859568,0.916424991388414
"447","isolation_item_communicate_d","IFN_gamma","isolation_item_communicate_dHigh",0.1527469191875,0.208005536736657,0.734340641042086,0.464393618035901,-0.254943932816348,0.560437771191348
"448","race_dichotomized","BDNF","race_dichotomized",0.154357246051597,0.210317133202653,0.733926160465799,0.464629426235168,-0.257864335025603,0.566578827128797
"449","isolation_cat_d","BDNF","isolation_cat_dHigh",0.16781948045122,0.229550974267307,0.731077186611274,0.46636032658846,-0.282100429112702,0.617739390015143
"450","isolation_item_visit","sRAGE","isolation_item_visit2",-0.424638274296554,0.584964760523282,-0.725921120302516,0.469582708526724,-1.57116920492219,0.721892656329079
"451","isolation_cat_ordinal","IFN_gamma","isolation_cat_ordinal.Q",0.15845298373133,0.21872831236337,0.724428319403362,0.470445174929766,-0.270254508500875,0.587160475963534
"452","isolation_item_communicate","MCP_1","isolation_item_communicate1",0.323119110125,0.447171024824849,0.722585078609603,0.471638368452935,-0.553336098531703,1.1995743187817
"453","isolation_item_visit","TGF_beta1","isolation_item_visit4",-0.521429997666668,0.724803370465092,-0.71940890304094,0.473566924510041,-1.94204460377825,0.899184608444912
"454","social_activities_nominal","IFN_lambda2_3","social_activities_nominalGood",-0.21325126111189,0.297201773439833,-0.717530244330998,0.474671166951803,-0.795766737053963,0.369264214830184
"455","race_f","IL_10","race_fAsian",-0.718941109162161,1.00972833613758,-0.712014393804435,0.47808127545547,-2.69800864799182,1.2601264296675
"456","social_activities_d","TGF_beta1","social_activities_dHigh",0.386896173910561,0.54450128337604,0.710551445373481,0.478937520758872,-0.680326341506477,1.4541186893276
"457","social_activities_ordinal","IFN_lambda2_3","social_activities_ordinal.Q",-0.188984753472358,0.26627993033679,-0.709722107983619,0.479480107474565,-0.710893416932467,0.332923909987751
"458","race_dichotomized","CX3CL1","race_dichotomized",0.169946003040541,0.239992395020201,0.708130784836893,0.480433074050671,-0.300439091199053,0.640331097280135
"459","isolation_item_visit","IP_10","isolation_item_visit2",0.329311648075864,0.466037415310327,0.706620621557993,0.481445507662504,-0.584121685932377,1.2427449820841
"460","social_activities_nominal","IL_6","social_activities_nominalFair",-0.355159397923077,0.50286923595194,-0.706265908771998,0.481617322282325,-1.34078310038888,0.630464304542725
"461","isolation_item_visit","IL_18","isolation_item_visit4",-0.418983765088889,0.594543484079863,-0.704715090330732,0.482625632353467,-1.58428899388542,0.746321463707642
"462","race_dichotomized","IFN_gamma","race_dichotomized",-0.156490906470925,0.222180936254311,-0.70433993622119,0.482780346803272,-0.591965541529374,0.278983728587523
"463","isolation_cat_ordinal","VILIP_1","isolation_cat_ordinal.Q",-0.15361903810744,0.218508529887944,-0.703034513967118,0.483620272357958,-0.58189575668781,0.27465768047293
"464","race_f","TGF_beta1","race_fOther",-0.424816242712162,0.604949244703051,-0.7022345203864,0.484132347727038,-1.61051676233014,0.760884276905818
"465","social_relationships_ordinal","IFN_alpha2","social_relationships_ordinal.Q",-0.137910601149218,0.196904599014937,-0.700392991525587,0.485260996531679,-0.523843615218494,0.248022412920058
"466","isolation_cat_ordinal","VILIP_1","isolation_cat_ordinal.C",-0.14067851649642,0.201265183854471,-0.698970948686984,0.486145532153822,-0.535158276851184,0.253801243858344
"467","race_f","MCP_1","race_fAsian",-0.729966647743242,1.04466941524801,-0.698753727340569,0.486296135472456,-2.77751870162935,1.31758540614287
"468","social_relationships_nominal","beta_NGF","social_relationships_nominalFair",0.236116590436365,0.338034386048095,0.698498733211036,0.486439454028066,-0.426430806217902,0.898663987090631
"469","isolation_cat_nominal","beta_NGF","isolation_cat_nominalSomewhat Isolated",0.153822012911111,0.220934175803955,0.696234579151778,0.48785008837756,-0.27920897166464,0.586852997486863
"470","social_relationships_nominal","IL_1beta","social_relationships_nominalGood",-0.192539844567568,0.277885832650306,-0.69287391419433,0.48994800359207,-0.737196076562167,0.352116387427031
"471","social_activities_nominal","sTREM_2","social_activities_nominalVery good",-0.148071263611031,0.213975524151904,-0.692000938882678,0.490493768388013,-0.567463290948763,0.271320763726701
"472","isolation_item_visit","IL_10","isolation_item_visit0",-0.405649294825,0.587166362815232,-0.690859218978538,0.491254578860012,-1.55649536594285,0.745196776292854
"473","social_activities_ordinal","sTREM_2","social_activities_ordinal.C",-0.121939532763229,0.176940245318119,-0.68915657115765,0.492274302253162,-0.468742413586742,0.224863348060285
"474","isolation_item_communicate","IL_8","isolation_item_communicate0",-0.851089423520833,1.23605826156196,-0.688551219620783,0.492716121645345,-3.27376361618228,1.57158476914061
"475","social_activities_ordinal","VEGF","social_activities_ordinal.Q",-0.208289823787626,0.304371151362425,-0.684328402528557,0.495304702332243,-0.804857280457978,0.388277632882727
"476","isolation_cat_ordinal","IL_1beta","isolation_cat_ordinal.Q",0.147604979669643,0.2172873688761,0.679307685638227,0.498466646619173,-0.278278263327513,0.573488222666799
"477","race_f","BDNF","race_fAsian",-0.683775985675675,1.01177022142202,-0.675821417944721,0.50068343843166,-2.66684561966284,1.29929364831149
"478","race_f","IFN_alpha2","race_fBlack",-0.147221780882491,0.218000453454781,-0.675327865375421,0.500995582015168,-0.574502669653861,0.280059107888879
"479","social_relationships_ordinal","GM_CSF","social_relationships_ordinal.C",-0.10396058345901,0.155949238555247,-0.666630914149545,0.506498441863213,-0.409621091027293,0.201699924109274
"480","isolation_item_visit","IL_8","isolation_item_visit5",-0.472668193799997,0.709713173055012,-0.665998901732883,0.506945257383117,-1.86370601298782,0.918369625387826
"481","social_activities_ordinal","sRAGE","social_activities_ordinal.L",-0.247561889553183,0.371991237778361,-0.66550462594682,0.507215364847943,-0.976664715598771,0.481540936492405
"482","isolation_item_visit","GM_CSF","isolation_item_visit2",0.274902633731034,0.413652554680056,0.664573760323227,0.507852774272868,-0.535856373441875,1.08566164090394
"483","race_f","CX3CL1","race_fUnknown",-0.391178211959459,0.590283112979204,-0.662695922275589,0.509020045088181,-1.5481331133987,0.76577668947978
"484","social_relationships_d","sTREM_1","social_relationships_dHigh",0.255396028468041,0.386916999877264,0.660079625731247,0.510648119433663,-0.502961291291395,1.01375334822748
"485","social_activities_d","TNF","social_activities_dHigh",0.294603941308582,0.446496925259567,0.659811803042801,0.510819308644052,-0.58053003220017,1.16973791481733
"486","isolation_item_communicate","IL_12p70","isolation_item_communicate4",-0.206595188113096,0.313493499664832,-0.659009479730758,0.511419597291942,-0.821042447456166,0.407852071229975
"487","isolation_item_communicate","BDNF","isolation_item_communicate5",-0.188310009870097,0.2908114769478,-0.647532937305286,0.518785869139102,-0.758300504687785,0.381680484947591
"488","isolation_cat_ordinal","beta_NGF","isolation_cat_ordinal.Q",-0.118967057287401,0.183846256413925,-0.647100787407656,0.519006272554126,-0.479305719858694,0.241371605283892
"489","social_relationships_ordinal","IFN_lambda2_3","social_relationships_ordinal.C",0.116514172134606,0.180108734090632,0.646910171918563,0.519129142678547,-0.236498946683034,0.469527290952245
"490","isolation_item_communicate","VEGF","isolation_item_communicate4",0.233171930627976,0.361904793673455,0.644290804388644,0.520876883291109,-0.476161464971996,0.942505326227948
"491","isolation_cat_ordinal","BDNF","isolation_cat_ordinal.L",0.144558227411731,0.224808589984873,0.643028041862003,0.521634862767352,-0.29606660895862,0.585183063782082
"492","isolation_cat_ordinal","IL_18","isolation_cat_ordinal.C",-0.129715029871944,0.202298376209047,-0.641206480757424,0.522812761381204,-0.526219847241676,0.266789787497787
"493","social_relationships_nominal","IP_10","social_relationships_nominalVery good",-0.162176116035885,0.254093539670813,-0.638253598442488,0.524725160417933,-0.660199453790678,0.335847221718908
"494","isolation_item_visit","IFN_alpha2","isolation_item_visit5",0.333542507514284,0.525597898017431,0.634596349742674,0.527140898627048,-0.696629372599881,1.36371438762845
"495","social_relationships_ordinal","CX3CL1","social_relationships_ordinal.Q",-0.161709652506259,0.255551342204717,-0.632787333892054,0.528274889347847,-0.662590283227504,0.339170978214986
"496","isolation_item_communicate","sTREM_1","isolation_item_communicate0",0.740851864166667,1.17362651280847,0.631250109026439,0.529331774798835,-1.55945610093794,3.04115982927127
"497","isolation_item_communicate","IL_12p70","isolation_item_communicate3",-0.203629364157051,0.322693304599385,-0.631030645057391,0.529474667536691,-0.836108241171846,0.428849512857743
"498","isolation_item_visit","IL_8","isolation_item_visit3",-0.401234551261536,0.637831318072423,-0.629060599398128,0.53074379019668,-1.65138393468348,0.848914832160412
"499","race_f","GM_CSF","race_fAsian",-0.550146994243243,0.875662182331254,-0.628263964510377,0.531235279963019,-2.2664448716125,1.16615088312602
"500","isolation_cat_nominal","IL_6","isolation_cat_nominalVery Isolated",-0.204407263285715,0.325739246081445,-0.627518070802579,0.53170839891345,-0.842856185605346,0.434041659033917
"501","social_activities_nominal","IL_12p70","social_activities_nominalGood",-0.182444619545456,0.292602295018452,-0.623524226062379,0.534318455658704,-0.755945117781622,0.39105587869071
"502","social_relationships_ordinal","sTREM_1","social_relationships_ordinal.L",-0.188139724150913,0.302293474650581,-0.622374414030546,0.535071095360053,-0.780634934466052,0.404355486164226
"503","isolation_item_communicate","IL_18","isolation_item_communicate1",0.2846402271875,0.457383772043361,0.622322532161275,0.53516053550973,-0.611831966017488,1.18111242039249
"504","social_activities_ordinal","IP_10","social_activities_ordinal.L",-0.182476604802199,0.293295119524668,-0.622160386091426,0.535211252826479,-0.757335039070548,0.392381829466151
"505","race_f","sRAGE","race_fOther",-0.346910074878378,0.5589493491396,-0.6206467104978,0.536216445186384,-1.44245079919199,0.748630649435237
"506","social_activities_d","IP_10","social_activities_dHigh",0.24683959968647,0.397924367022565,0.620317879835876,0.536392552252791,-0.533092159677757,1.0267713590507
"507","social_activities_nominal","sTREM_1","social_activities_nominalFair",-0.326306236948717,0.530749758167891,-0.614802422284848,0.540041050401998,-1.36657576295778,0.713963289060349
"508","social_activities_ordinal","sTREM_1","social_activities_ordinal.L",-0.222130225967518,0.362187073498123,-0.613302467760959,0.541028335159184,-0.93201689002384,0.487756438088802
"509","isolation_cat_ordinal","IL_1beta","isolation_cat_ordinal.C",-0.121785022886719,0.200140389341,-0.608497981280636,0.544196841821232,-0.514060185995079,0.270490140221641
"510","isolation_item_communicate","IFN_beta","isolation_item_communicate5",-0.155633219935049,0.256626139712444,-0.606458952737394,0.545598201039602,-0.658620453771439,0.347354013901341
"511","social_activities_ordinal","IL_6","social_activities_ordinal.L",-0.207882389445098,0.343161224510735,-0.605786361036239,0.545989249214,-0.880478389486139,0.464713610595943
"512","social_relationships_nominal","IL_8","social_relationships_nominalVery good",-0.195853893442585,0.323492347215213,-0.605435940381881,0.546221097180711,-0.829898893984403,0.438191107099233
"513","isolation_item_visit","TGF_beta1","isolation_item_visit5",-0.459774189,0.760885037780964,-0.604262360501766,0.54703772216413,-1.95110886305069,1.03156048505069
"514","isolation_cat_ordinal","IL_6","isolation_cat_ordinal.Q",0.137984517690774,0.228420706972355,0.604080599870805,0.547118293598452,-0.309720067975043,0.58568910335659
"515","race_f","IFN_lambda1","race_fOther",-0.286757738240541,0.475572304217861,-0.602974007731906,0.547864346025433,-1.21887945450755,0.645363978026467
"516","social_activities_ordinal","IL_1beta","social_activities_ordinal.L",0.19525234751098,0.324846772838374,0.601059834471949,0.549120612241049,-0.441447327252233,0.831952022274193
"517","isolation_item_communicate","IFN_beta","isolation_item_communicate4",-0.165738495657738,0.276185262446355,-0.600098984970027,0.54981144065824,-0.707061610052594,0.375584618737118
"518","isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.Q",0.147942745296984,0.246881463294121,0.599246064580934,0.55032463212602,-0.335944922759493,0.631830413353461
"519","isolation_item_visit","IFN_gamma","isolation_item_visit3",0.331775216553844,0.554787918842028,0.5980217039447,0.55117744679816,-0.755609104376531,1.41915953748422
"520","race_f","IP_10","race_fAsian",-0.571344640945946,0.96343402031623,-0.593029339734559,0.554474132887953,-2.45967532076576,1.31698603887386
"521","social_relationships_nominal","GM_CSF","social_relationships_nominalGood",-0.14037397417199,0.237402098594726,-0.591292052609968,0.555620201634275,-0.605682087417653,0.324934139073674
"522","isolation_item_visit","IFN_lambda1","isolation_item_visit2",-0.295278886055174,0.499617134398955,-0.59101032715861,0.555847004073321,-1.27452846947713,0.683970697366779
"523","social_activities_nominal","sTREM_2","social_activities_nominalFair",-0.239117644717949,0.404750926930953,-0.59077726277509,0.555963802903135,-1.03242946150262,0.55419417206672
"524","isolation_item_visit","IFN_alpha2","isolation_item_visit3",0.277869184723076,0.472363784126306,0.588252516515483,0.557689054225877,-0.647963832164483,1.20370220161063
"525","social_relationships_d","beta_NGF","social_relationships_dHigh",-0.171407703779381,0.29195261308,-0.587107962388445,0.558391522890038,-0.743634825416181,0.400819417857419
"526","race_f","IFN_lambda2_3","race_fAsian",-0.60391208477027,1.02953103676677,-0.586589489003507,0.558775435653677,-2.62179291683314,1.4139687472926
"527","isolation_cat_nominal","VILIP_1","isolation_cat_nominalVery Isolated",0.182214169485714,0.311603990424028,0.58476198985051,0.55998653167623,-0.428529651745381,0.792957990716809
"528","isolation_item_communicate","IL_12p70","isolation_item_communicate2",0.243806784744048,0.417569758061191,0.583870790538238,0.560635225769176,-0.574629941055886,1.06224351054398
"529","social_activities_nominal","sRAGE","social_activities_nominalFair",-0.316887591256409,0.545116802718976,-0.581320534747438,0.562294434855951,-1.3853165245856,0.751541342072785
"530","social_activities_ordinal","MCP_1","social_activities_ordinal.C",-0.118558206233282,0.204320485609831,-0.58025609071662,0.563009213305299,-0.51902635802855,0.281909945561987
"531","social_activities_ordinal","GM_CSF","social_activities_ordinal.Q",-0.131335324725767,0.226567528494421,-0.579674084801611,0.563400220596749,-0.575407680574832,0.312737031123299
"532","isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.C",-0.125371876853115,0.217196373345435,-0.577228224035399,0.56504486645231,-0.551076768610168,0.300333014903938
"533","social_relationships_ordinal","VILIP_1","social_relationships_ordinal.Q",-0.134782593973257,0.235065776211726,-0.573382464029375,0.56763555950988,-0.59551151534824,0.325946327401726
"534","social_activities_ordinal","IFN_alpha2","social_activities_ordinal.Q",-0.133495162337578,0.233261704824417,-0.572297807898057,0.568367279006769,-0.590688103793435,0.32369777911828
"535","social_activities_d","BDNF","social_activities_dHigh",0.240361015943897,0.4226242144358,0.568734605670376,0.570750721922775,-0.58798244435027,1.06870447623806
"536","isolation_item_visit","IFN_lambda2_3","isolation_item_visit0",-0.331190812725,0.584744555608504,-0.566385457630045,0.57240073251495,-1.47729014171767,0.814908516267668
"537","isolation_item_communicate","IL_12p70","isolation_item_communicate0",-0.586321196541666,1.04278494668336,-0.562264730044769,0.575206569759774,-2.63017969204104,1.45753729895771
"538","isolation_item_communicate","TGF_beta1","isolation_item_communicate1",-0.316271718304167,0.563206106618288,-0.561555911037945,0.575687667824755,-1.42015568727601,0.787612250667678
"539","isolation_item_communicate","IP_10","isolation_item_communicate2",-0.214298173797619,0.381833483696486,-0.561234629616615,0.575905795299367,-0.962691801842732,0.534095454247493
"540","isolation_item_communicate_d","TGF_beta1","isolation_item_communicate_dHigh",0.141652898024569,0.252677030334451,0.560608527957894,0.576270193642842,-0.353594081430956,0.636899877480094
"541","social_activities_nominal","VILIP_1","social_activities_nominalVery good",-0.140912285253265,0.251388914412688,-0.560535000449301,0.576331831819282,-0.633634557502134,0.351809986995603
"542","isolation_item_visit","IL_10","isolation_item_visit2",-0.278968334234482,0.498740854428008,-0.559345262690427,0.577176731964265,-1.25650040891338,0.698563740444414
"543","isolation_item_communicate","IFN_lambda1","isolation_item_communicate1",0.2575762223125,0.464094164091132,0.555008535427137,0.580140677187904,-0.652048339306118,1.16720078393112
