"race_dichotomized","exposure","outcome","term","estimate","std.error","conf.low","conf.high","statistic","p.value"
0,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate4",0.275856283393939,0.433153225908985,-0.588487521456052,1.14020008824393,0.636856121329921,0.526356796090655
0,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate3",0.0681334587272725,0.453926040282261,-0.837661851822952,0.973928769277497,0.150098149656507,0.881131508131493
0,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate2",0.118534456727273,0.552770628627812,-0.98450215890647,1.22157107236102,0.214436966416831,0.830848073221382
0,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate1",0.186920764393939,0.511204703459633,-0.833172338960565,1.20701386774844,0.36564758330456,0.715763064924008
1,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate5",0.134855761816667,0.47471795311572,-0.840940965864982,1.11065248949832,0.284075546188146,0.77860258962959
1,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate4",-0.203542118133334,0.435631070382295,-1.09899460769165,0.691910371424979,-0.467235080258881,0.644223886244159
1,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate3",-0.229766764933334,0.435631070382295,-1.12521925449165,0.66568572462498,-0.527434291433111,0.60236426944528
1,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate2",-0.717269710433334,0.635035953824783,-2.02260480811683,0.588065387250163,-1.12949464689875,0.269002637606245
1,"isolation_item_communicate","IFN_lambda1","isolation_item_communicate0",0.255019676066666,0.871262140764591,-1.53588530304996,2.04592465518329,0.292701431790517,0.772073640966153
0,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate5",0.564362543048951,0.3546362095858,-0.143302995139556,1.27202808123746,1.59138443225553,0.116161633626894
0,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate4",0.513887614818181,0.407267005402803,-0.298801041259582,1.32657627089594,1.26179535292805,0.211333453484075
0,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate3",-0.0152821431818191,0.426798389212398,-0.866945068839461,0.836380782475823,-0.0358064687404758,0.971541580098096
0,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate2",0.655907188018181,0.519735800474397,-0.381209454380299,1.69302383041666,1.26200116947782,0.211259832537572
0,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate1",0.0574383043181819,0.480653949393833,-0.901691718466264,1.01656832710263,0.119500327398993,0.905231331982899
1,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate5",-0.12258908845,0.515809836065348,-1.18285139122388,0.937673214323877,-0.237663340011354,0.814005117181773
1,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate4",-0.5958704462,0.473339568314344,-1.56883386334464,0.377092970944644,-1.25886464197788,0.219265267029262
1,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate3",-0.0725345747999999,0.473339568314344,-1.04549799194464,0.900428842344644,-0.153240040882933,0.879392118675332
1,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate2",-0.8513892642,0.690005063191946,-2.26971498440368,0.566936456003679,-1.23388843012469,0.228282270180073
1,"isolation_item_communicate","IFN_lambda2_3","isolation_item_communicate0",-0.5405205512,0.946679136628689,-2.48644738548929,1.40540628308929,-0.570964892207196,0.572925966640883
0,"isolation_item_communicate","sTREM_1","isolation_item_communicate5",0.447721960132867,0.435340876443255,-0.420987233391087,1.31643115365682,1.02843997510816,0.307387291095366
0,"isolation_item_communicate","sTREM_1","isolation_item_communicate4",0.790678474696969,0.499948877994029,-0.206953978643326,1.78831092803726,1.5815186502057,0.118400017032063
0,"isolation_item_communicate","sTREM_1","isolation_item_communicate3",-0.194254233886363,0.523925024580272,-1.23973034283491,0.851221875062187,-0.370767237243505,0.711963443447207
0,"isolation_item_communicate","sTREM_1","isolation_item_communicate2",-0.156578889036364,0.638012229946078,-1.42971247176604,1.11655469369331,-0.245416751728407,0.806872934120905
0,"isolation_item_communicate","sTREM_1","isolation_item_communicate1",-0.225194813636364,0.590036510483282,-1.40259433871503,0.952204711442305,-0.381662506701345,0.703901764532592
1,"isolation_item_communicate","sTREM_1","isolation_item_communicate5",0.752032763833333,0.377146877832441,-0.0232037462434963,1.52726927391016,1.9940050098133,0.0567382692644017
1,"isolation_item_communicate","sTREM_1","isolation_item_communicate4",0.444227533933333,0.346093711019682,-0.267178277596783,1.15563334546345,1.28354696947403,0.210622831446639
1,"isolation_item_communicate","sTREM_1","isolation_item_communicate3",0.411795035333333,0.346093711019682,-0.299610776196783,1.12320084686345,1.18983680495112,0.244862512438941
1,"isolation_item_communicate","sTREM_1","isolation_item_communicate2",-0.275995409666667,0.504513945016064,-1.31303867585304,0.761047856519705,-0.547052093194131,0.58900805415303
1,"isolation_item_communicate","sTREM_1","isolation_item_communicate0",0.790362419333333,0.692187422039364,-0.632449203726899,2.21317404239356,1.14183296917578,0.263930718914694
0,"isolation_item_communicate","sRAGE","isolation_item_communicate5",0.568950168102564,0.429317897735822,-0.287740358536044,1.42564069474117,1.32524213666178,0.189526512623664
0,"isolation_item_communicate","sRAGE","isolation_item_communicate4",0.925631066777777,0.49303204199286,-0.0581990552183901,1.90946118877394,1.87742578157056,0.0647495379311973
0,"isolation_item_communicate","sRAGE","isolation_item_communicate3",-0.140672177416668,0.516676476515777,-1.17168403390454,0.890339679071206,-0.272263561068805,0.78624438569151
0,"isolation_item_communicate","sRAGE","isolation_item_communicate2",-0.0272333776666669,0.62918527552029,-1.28275304708053,1.2282862917472,-0.0432835584782986,0.965602345914569
0,"isolation_item_communicate","sRAGE","isolation_item_communicate1",-0.0589426071666677,0.581873304288901,-1.22005270790359,1.10216749357026,-0.101298008917423,0.919611994241243
1,"isolation_item_communicate","sRAGE","isolation_item_communicate5",0.41985505505,0.52216919758043,-0.6534791025291,1.4931892126291,0.804059406405966,0.42865351763487
1,"isolation_item_communicate","sRAGE","isolation_item_communicate4",-0.2061446486,0.479175318670067,-1.1911036223974,0.778814325197402,-0.430207150844386,0.670589948244337
1,"isolation_item_communicate","sRAGE","isolation_item_communicate3",-0.0422340072,0.479175318670067,-1.0271929809974,0.942724966597402,-0.0881389452971386,0.930441618463538
1,"isolation_item_communicate","sRAGE","isolation_item_communicate2",-0.4448538107,0.698512058090582,-1.88066590935221,0.990958287952211,-0.636859171645555,0.529784542057405
1,"isolation_item_communicate","sRAGE","isolation_item_communicate0",0.1438494788,0.958350637340134,-1.8260684687948,2.1137674263948,0.150101093686596,0.881843235056621
0,"isolation_item_communicate","GM_CSF","isolation_item_communicate5",0.0671097753426573,0.318009789557068,-0.567468879609015,0.70168843029433,0.211030532852871,0.833494591082433
0,"isolation_item_communicate","GM_CSF","isolation_item_communicate4",-0.44269832260606,0.365204937287567,-1.17145342856819,0.286056783356064,-1.21219150511504,0.229634095351128
0,"isolation_item_communicate","GM_CSF","isolation_item_communicate3",0.051719282727272,0.382719142231,-0.711984875058167,0.815423440512711,0.135136388594996,0.892903261459025
0,"isolation_item_communicate","GM_CSF","isolation_item_communicate2",0.0683404181272725,0.466058084500674,-0.861664009735527,0.998344845990072,0.146634980488518,0.8838540053636
0,"isolation_item_communicate","GM_CSF","isolation_item_communicate1",0.237552729227272,0.431012562070387,-0.622519447440163,1.09762490589471,0.551150361108218,0.583337069612816
1,"isolation_item_communicate","GM_CSF","isolation_item_communicate5",0.140921648916666,0.366653275386555,-0.612744952415229,0.894588250248562,0.384345806724612,0.703847805003419
1,"isolation_item_communicate","GM_CSF","isolation_item_communicate4",0.247584764466667,0.336464120995407,-0.444027141286489,0.939196670219822,0.735842988946946,0.468413269960398
1,"isolation_item_communicate","GM_CSF","isolation_item_communicate3",0.285659333466667,0.336464120995407,-0.405952572286489,0.977271239219822,0.849003848082115,0.403628751456933
1,"isolation_item_communicate","GM_CSF","isolation_item_communicate2",-0.0798255818333329,0.490476525966406,-1.08801451992057,0.9283633562539,-0.162751074938906,0.871972784630152
1,"isolation_item_communicate","GM_CSF","isolation_item_communicate0",-0.413834185333333,0.672928241990813,-1.79705799683964,0.969389626172978,-0.614975207622484,0.54391645048029
0,"isolation_item_visit_d","IL_10","isolation_item_visit_dHigh",-0.0622404320060017,0.261935839091606,-0.584399984038124,0.459919120026121,-0.237617090589252,0.812852962494399
1,"isolation_item_visit_d","IL_10","isolation_item_visit_dHigh",-0.094536031773077,0.257906092463102,-0.620538975259129,0.431466911712975,-0.366552146443,0.716443176223102
0,"isolation_item_visit_d","IFN_gamma","isolation_item_visit_dHigh",-0.494879274669168,0.259698569096367,-1.012578910477,0.0228203611386605,-1.90559107195362,0.0606961900473144
1,"isolation_item_visit_d","IFN_gamma","isolation_item_visit_dHigh",0.108196976488462,0.328261661372423,-0.561297095817019,0.777691048793942,0.329605888290771,0.743914628550376
0,"isolation_item_visit_d","IL_12p70","isolation_item_visit_dHigh",-0.463824830449363,0.250861113294254,-0.963907320093694,0.0362576591949683,-1.84893076634523,0.0685732258008306
1,"isolation_item_visit_d","IL_12p70","isolation_item_visit_dHigh",-0.26463654408077,0.268110940458801,-0.811452412272482,0.282179324110943,-0.987041198795968,0.331264227672546
0,"isolation_item_visit_d","IFN_alpha2","isolation_item_visit_dHigh",-0.366483005623406,0.208534812620227,-0.782189556962489,0.0492235457156765,-1.75741882623131,0.083097170495933
1,"isolation_item_visit_d","IFN_alpha2","isolation_item_visit_dHigh",0.313570002761539,0.331020767961337,-0.361551304532073,0.98869131005515,0.947281962677834,0.350821361718154
0,"isolation_item_visit_d","CX3CL1","isolation_item_visit_dHigh",-0.538883443169543,0.280138830822473,-1.0973299960214,0.0195631096823118,-1.92362994300864,0.0583548197578609
1,"isolation_item_visit_d","CX3CL1","isolation_item_visit_dHigh",0.669996987126923,0.33536563489304,-0.0139857346967005,1.35397970895055,1.99781050118808,0.0545763022321199
0,"isolation_item_visit_d","IFN_lambda1","isolation_item_visit_dHigh",-0.0731013683848465,0.265155382991541,-0.601678963882758,0.455476227113065,-0.275692567731799,0.78357392115473
1,"isolation_item_visit_d","IFN_lambda1","isolation_item_visit_dHigh",-0.00260703871923084,0.285471245408344,-0.584829482289077,0.579615404850615,-0.00913240391515328,0.992772016151741
0,"isolation_item_visit_d","IFN_lambda2_3","isolation_item_visit_dHigh",-0.202897067201051,0.255210729094171,-0.711650357471494,0.305856223069392,-0.795017779703858,0.429216156828483
1,"isolation_item_visit_d","IFN_lambda2_3","isolation_item_visit_dHigh",-0.333683300738462,0.310019659632878,-0.965972565206954,0.298605963730031,-1.07632948547071,0.29008540036717
0,"isolation_item_visit_d","sTREM_1","isolation_item_visit_dHigh",-0.584084534531884,0.306511453408905,-1.19510394966711,0.0269348806033465,-1.90558795776117,0.0606966010196306
1,"isolation_item_visit_d","sTREM_1","isolation_item_visit_dHigh",0.473708927634616,0.233505490979967,-0.00252866102642241,0.949946516295654,2.02868431764312,0.0511547273626257
0,"isolation_item_visit_d","sRAGE","isolation_item_visit_dHigh",-0.39878504167667,0.308496933503575,-1.01376243904296,0.216192355689617,-1.29267100696172,0.200257814568394
1,"isolation_item_visit_d","sRAGE","isolation_item_visit_dHigh",-0.00794836179230777,0.313020830253343,-0.646358554096168,0.630461830511553,-0.0253924372568905,0.979904699365566
0,"isolation_item_visit_d","GM_CSF","isolation_item_visit_dHigh",-0.365887346829708,0.221994114304211,-0.808424525708524,0.0766498320491075,-1.64818489884967,0.103672094724355
1,"isolation_item_visit_d","GM_CSF","isolation_item_visit_dHigh",-0.0261711968923077,0.222472984863388,-0.479907840981131,0.427565447196516,-0.117637639951558,0.907113684877835
0,"isolation_item_communicate_d","IL_10","isolation_item_communicate_dHigh",0.0366042424951958,0.260058813675119,-0.481813527755462,0.555022012745853,0.140753708662703,0.888457563647807
1,"isolation_item_communicate_d","IL_10","isolation_item_communicate_dHigh",-0.156684823454902,0.257297732482532,-0.682156895572742,0.368787248662938,-0.60896309478957,0.547133022896532
0,"isolation_item_communicate_d","IFN_gamma","isolation_item_communicate_dHigh",0.179032084455285,0.263348463035083,-0.345943481941554,0.704007650852123,0.679829615832746,0.49879235746221
1,"isolation_item_communicate_d","IFN_gamma","isolation_item_communicate_dHigh",0.081952411690196,0.331236943014926,-0.59452367353861,0.758428496919002,0.247413259355262,0.806273891334331
0,"isolation_item_communicate_d","IL_12p70","isolation_item_communicate_dHigh",-0.0944652140820397,0.254599502771363,-0.602000046946981,0.413069618782901,-0.371034558409455,0.711701294330376
1,"isolation_item_communicate_d","IL_12p70","isolation_item_communicate_dHigh",-0.0722092875803921,0.272828589034457,-0.629399600256994,0.484981025096209,-0.264669065056347,0.793074384990986
0,"isolation_item_communicate_d","IFN_alpha2","isolation_item_communicate_dHigh",-0.178242097862528,0.210334338738037,-0.597535938954722,0.241051743229666,-0.847422721995579,0.399567731067629
1,"isolation_item_communicate_d","IFN_alpha2","isolation_item_communicate_dHigh",0.254739687694118,0.335816139112135,-0.431088363596021,0.940567738984256,0.758568925149411,0.454029207445604
0,"isolation_item_communicate_d","CX3CL1","isolation_item_communicate_dHigh",0.123305241919438,0.28474583228123,-0.444325200492006,0.690935684330883,0.433036160464872,0.66628299355734
1,"isolation_item_communicate_d","CX3CL1","isolation_item_communicate_dHigh",0.592507828258824,0.341917724526418,-0.105781322862674,1.29079697938032,1.73289591547058,0.0933839427009909
0,"isolation_item_communicate_d","IFN_lambda1","isolation_item_communicate_dHigh",0.203858962751663,0.262228940581712,-0.318884876422321,0.726602801925646,0.777408329909868,0.439464816386203
1,"isolation_item_communicate_d","IFN_lambda1","isolation_item_communicate_dHigh",-0.16509653605098,0.286898999080325,-0.751022459613123,0.420829387511162,-0.575451767277714,0.569277359545208
0,"isolation_item_communicate_d","IFN_lambda2_3","isolation_item_communicate_dHigh",0.377161224720621,0.250514155440963,-0.122229617084008,0.87655206652525,1.50554855495782,0.13655779221357
1,"isolation_item_communicate_d","IFN_lambda2_3","isolation_item_communicate_dHigh",-0.357392972847059,0.312039010299612,-0.994661648873455,0.279875703179337,-1.14534709139059,0.261120480986808
0,"isolation_item_communicate_d","sTREM_1","isolation_item_communicate_dHigh",0.225570598924612,0.310679963785557,-0.393758589773726,0.84489978762295,0.726054542353138,0.470159001664939
1,"isolation_item_communicate_d","sTREM_1","isolation_item_communicate_dHigh",0.442742088333333,0.235158870053673,-0.0375163948322058,0.923000571498873,1.88273607639074,0.0694660611797156
0,"isolation_item_communicate_d","sRAGE","isolation_item_communicate_dHigh",0.344191020382114,0.307073713035135,-0.267949238833009,0.956331279597238,1.12087425843166,0.266066083885412
1,"isolation_item_communicate_d","sRAGE","isolation_item_communicate_dHigh",-0.0181371294941176,0.315021907148462,-0.661497693594907,0.625223434606672,-0.0575741847869965,0.954469591976138
0,"isolation_item_communicate_d","GM_CSF","isolation_item_communicate_dHigh",-0.0227093925898005,0.224449589487214,-0.470141471784774,0.424722686605173,-0.101178142680872,0.919690277338605
1,"isolation_item_communicate_d","GM_CSF","isolation_item_communicate_dHigh",0.156260102137255,0.220285100634575,-0.293622091422284,0.606142295696794,0.709353931278678,0.48358186761509
