"","exposure","outcome_PC2","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
"33","social_relationships_nominal","VEGF","social_relationships_nominalFair",0.202299458172727,0.447521944274235,0.452043661234992,-0.685254767905668,1.08985368425112,0.652188067167102
"34","social_relationships_nominal","IL_18","social_relationships_nominalVery good",0.225081974696173,0.28294548003657,0.795495919097496,-0.336073650786069,0.786237600178416,0.428154516651656
"35","social_relationships_nominal","IL_18","social_relationships_nominalGood",-0.0847614097199011,0.284344005870336,-0.298094589546414,-0.648690681343792,0.47916786190399,0.766231456657445
"36","social_relationships_nominal","IL_18","social_relationships_nominalFair",0.600114322190909,0.402804137521201,1.48984150432001,-0.198752681121286,1.3989813255031,0.139321778116012
"37","social_relationships_nominal","VILIP_1","social_relationships_nominalVery good",0.12665493607895,0.282479266854298,0.448368963461937,-0.433576065515073,0.686885937672972,0.654828718802214
"38","social_relationships_nominal","VILIP_1","social_relationships_nominalGood",0.0502150380675701,0.283875488317699,0.176891067154668,-0.512785039492978,0.613215115628118,0.859941323247231
"39","social_relationships_nominal","VILIP_1","social_relationships_nominalFair",-0.0926952137999984,0.402140431570636,-0.230504586265946,-0.890245912897765,0.704855485297768,0.818156907619249
"40","social_relationships_nominal","sRAGE","social_relationships_nominalVery good",0.622809765002394,0.314257692680776,1.98184413463204,-0.000446249110624852,1.24606577911541,0.050161222521059
"41","social_relationships_nominal","sRAGE","social_relationships_nominalGood",0.0364780354533174,0.31581098662849,0.115505910173508,-0.589858570852497,0.662814641759132,0.908269024715432
"42","social_relationships_nominal","sRAGE","social_relationships_nominalFair",0.104030946518182,0.447380530140726,0.232533468735125,-0.78324281797966,0.991304711016025,0.816585121260736
"43","social_relationships_nominal","sTREM_1","social_relationships_nominalVery good",0.387902635456939,0.310283415983976,1.25015587515954,-0.227471338181908,1.00327660909579,0.214075494873917
"44","social_relationships_nominal","sTREM_1","social_relationships_nominalGood",-0.0667720372002446,0.31181706611681,-0.214138494828988,-0.685187644158169,0.551643569757679,0.830862408308714
"45","social_relationships_nominal","sTREM_1","social_relationships_nominalFair",-0.128903917427272,0.441722708369132,-0.291820898009055,-1.00495672686799,0.747148892013449,0.771010503452856
"46","social_relationships_nominal","IL_6","social_relationships_nominalVery good",0.139322403564594,0.294737146477773,0.472700523939898,-0.445219211177616,0.723864018306803,0.637426969353269
"47","social_relationships_nominal","IL_6","social_relationships_nominalGood",-0.323887186490171,0.296193955448415,-1.0934969486458,-0.911318038229639,0.263543665249296,0.276726479372157
"48","social_relationships_nominal","IL_6","social_relationships_nominalFair",-0.20114605090909,0.419590876896479,-0.479386140129822,-1.03330559253193,0.631013490713749,0.632680241979101
"49","social_relationships_nominal","IL_10","social_relationships_nominalVery good",-0.0745960103468904,0.266126495860562,-0.280302831575159,-0.602395147561344,0.453203126867563,0.779807379446089
"50","social_relationships_nominal","IL_10","social_relationships_nominalGood",-0.415057714230958,0.267441889834916,-1.55195476104047,-0.945465625150999,0.115350196689082,0.123740388691065
"51","social_relationships_nominal","IL_10","social_relationships_nominalFair",-0.849189264036363,0.378860456165613,-2.24143018944461,-1.60056962262214,-0.0978089054505865,0.0271434065109541
"52","social_relationships_nominal","IL_12p70","social_relationships_nominalVery good",-0.125764449511962,0.265559609686938,-0.473582747241656,-0.652439301704099,0.400910402680176,0.636799728188248
"53","social_relationships_nominal","IL_12p70","social_relationships_nominalGood",-0.291051342428747,0.266872201690542,-1.09060194574421,-0.82032941127835,0.238226726420856,0.277992845342386
"54","social_relationships_nominal","IL_12p70","social_relationships_nominalFair",-0.900315299090908,0.378053431094176,-2.38144988258719,-1.65009511378857,-0.150535484393247,0.0190811896141052
"55","social_relationships_d","TGF_beta1","social_relationships_dHigh",0.225618544391753,0.430848530215359,0.523660935500877,-0.628674502011408,1.07991159079491,0.601617910137304
"56","social_relationships_d","VEGF","social_relationships_dHigh",-0.0206389468381444,0.388245343466597,-0.0531595476557727,-0.790457743843516,0.749179850167228,0.957705795182197
"57","social_relationships_d","IL_18","social_relationships_dHigh",-0.54426955024433,0.350267957256244,-1.55386623003646,-1.238786205813,0.150247105324341,0.123225383335367
"58","social_relationships_d","VILIP_1","social_relationships_dHigh",0.161466801217526,0.347221386509244,0.465025506754685,-0.527009067341297,0.849942669776349,0.642876146116398
"59","social_relationships_d","sRAGE","social_relationships_dHigh",0.153870686284536,0.39705946867556,0.387525543208403,-0.63342489281031,0.941166265379383,0.699151610266716
"60","social_relationships_d","sTREM_1","social_relationships_dHigh",0.255396028468041,0.386916999877264,0.660079625731247,-0.511788908579554,1.02258096551564,0.510648119433663
"61","social_relationships_d","IL_6","social_relationships_dHigh",0.132181364675259,0.367888294858398,0.359297554509409,-0.597273165420389,0.861635894770907,0.720094049022402
"62","social_relationships_d","IL_10","social_relationships_dHigh",0.661645100946392,0.331835187357112,1.99389674800927,0.00367722307206886,1.31961297882072,0.0487562093446019
"63","social_relationships_d","IL_12p70","social_relationships_dHigh",0.740027167634021,0.328073070792526,2.25567787641435,0.0895188719457559,1.39053546332229,0.0261641713630167
"64","social_relationships2_d","TGF_beta1","social_relationships2_dHigh",0.337936702880142,0.250859994183508,1.34711277491674,-0.159472325171054,0.835345730931337,0.180844009842809
"65","social_relationships2_d","VEGF","social_relationships2_dHigh",0.0602116559751775,0.227629613442466,0.264515917171718,-0.391135818326607,0.511559130276962,0.791900925593282
"66","social_relationships2_d","IL_18","social_relationships2_dHigh",0.0815950861953902,0.207624865574673,0.392992842979321,-0.330086668485715,0.493276840876496,0.695121511610776
"67","social_relationships2_d","VILIP_1","social_relationships2_dHigh",0.0604061913500004,0.203766538751327,0.29644804156839,-0.343625213974481,0.464437596674482,0.767473510899732
"68","social_relationships2_d","sRAGE","social_relationships2_dHigh",0.343595189247163,0.230613248601913,1.48991955722492,-0.113668282420205,0.800858660914531,0.139243185848687
"69","social_relationships2_d","sTREM_1","social_relationships2_dHigh",0.325663255307447,0.225161738739656,1.44635255141637,-0.120790879339793,0.772117389954687,0.15105689072025
"70","social_relationships2_d","IL_6","social_relationships2_dHigh",0.38600957351773,0.212583855305151,1.81579910178804,-0.0355049417435587,0.807524088779019,0.0722549663489218
"71","social_relationships2_d","IL_10","social_relationships2_dHigh",0.460181989196808,0.193115447895148,2.38293722336839,0.077269729504536,0.84309424888908,0.0189729027012489
"72","social_relationships2_d","IL_12p70","social_relationships2_dHigh",0.34103115348156,0.194187329961617,1.75619672791715,-0.0440064503438138,0.726068757306934,0.0819705201867478
"73","social_activities_ordinal","TGF_beta1","social_activities_ordinal.L",-0.432439430992548,0.401963497352659,-1.07581766464021,-1.22963922279982,0.364760360814722,0.284522335314758
"74","social_activities_ordinal","TGF_beta1","social_activities_ordinal.Q",0.0212813148358139,0.33755179931587,0.0630460713850307,-0.648173065751116,0.690735695422743,0.949852004722836
"75","social_activities_ordinal","TGF_beta1","social_activities_ordinal.C",-0.109658992191315,0.25750297326202,-0.425855246648869,-0.620355406234438,0.401037421851808,0.671101884994912
"76","social_activities_ordinal","VEGF","social_activities_ordinal.L",-0.316643697700349,0.362451311896011,-0.873617193007143,-1.03548038880981,0.40219299340911,0.384359036367191
"77","social_activities_ordinal","VEGF","social_activities_ordinal.Q",-0.208289823787626,0.304371151362425,-0.684328402528557,-0.811938214988137,0.395358567412886,0.495304702332243
"78","social_activities_ordinal","VEGF","social_activities_ordinal.C",-0.234113340992221,0.23219096034996,-1.00827930871798,-0.694609347394812,0.226382665410371,0.315683202971134
"79","social_activities_ordinal","IL_18","social_activities_ordinal.L",-0.012421988225524,0.332680780118357,-0.0373390618511373,-0.672215851089524,0.647371874638476,0.97028693305004
"80","social_activities_ordinal","IL_18","social_activities_ordinal.Q",-0.0778996559620993,0.27937112863817,-0.278839321521272,-0.631966398475075,0.476167086550876,0.780927206960299
