"race_dichotomized","exposure","outcome_PC1","term","estimate","std.error","statistic","conf.low","conf.high","p.value"
1,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.L",-0.322460797317608,0.289277819213927,-1.11470972158823,-0.914100367985437,0.269178773350222,0.274127918460462
1,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.Q",0.0440302638333334,0.276694440794685,0.159129557163764,-0.521873408293289,0.609933935959956,0.874669880096375
1,"isolation_cat_ordinal","IL_12p70","isolation_cat_ordinal.C",-0.0497626766741374,0.263510854509262,-0.18884488370246,-0.588702887340197,0.489177533991923,0.851529796445321
0,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.L",-0.35774505590303,0.250644403658014,-1.42730119117739,-0.857639556416331,0.142149444610271,0.157938912262912
0,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.Q",0.0608675376085861,0.229423550809151,0.265306405527738,-0.396703306439507,0.518438381656679,0.791553179441142
0,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.C",-0.323367534261746,0.206028430675663,-1.56952869660402,-0.734278282481266,0.0875432139577739,0.121034421014406
1,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.L",-0.190894566266992,0.344016944139545,-0.5548987325158,-0.8944882178171,0.512699085283116,0.583218964920859
1,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.Q",0.00360490686309523,0.329052452902359,0.0109554170810723,-0.669382923629284,0.676592737355475,0.991334037334776
1,"isolation_cat_ordinal","IFN_alpha2","isolation_cat_ordinal.C",0.541615471007925,0.313374178366704,1.72833471420909,-0.0993066876666399,1.18253762968249,0.0945636647973528
0,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.L",-0.707543736505704,0.326696620525098,-2.16575162414742,-1.35911960077119,-0.05596787224022,0.0337390104441757
0,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.Q",0.403626908047619,0.299036793259043,1.34975667592173,-0.192783170213265,1.0000369863085,0.181442930865231
0,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.C",-0.325643283590147,0.268542967852044,-1.21263009117246,-0.861235344779439,0.209948777599145,0.229347960403671
1,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.L",0.314823654350928,0.373580209714525,0.842720374806532,-0.449233664271372,1.07888097297323,0.406281818964243
1,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.Q",-0.183915580089286,0.357329737550597,-0.5146943026628,-0.914736951343267,0.546905791164695,0.610667404740116
1,"isolation_cat_ordinal","CX3CL1","isolation_cat_ordinal.C",0.350935495901598,0.340304142768801,1.03124073966981,-0.345064624229714,1.04693561603291,0.310952206196668
0,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.L",-0.394640450246402,0.310135039041924,-1.27247940595663,-1.01318528177222,0.223904381279416,0.207413403498477
0,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.Q",0.280109336982684,0.283877401006786,0.986726438910817,-0.286066286778401,0.846284960743769,0.327175206588751
0,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.C",-0.350934626027515,0.254929431731998,-1.37659517633274,-0.859375345556552,0.157506093501522,0.173024738055256
1,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.L",-0.459091283729864,0.29306235169115,-1.56653108487196,-1.05847109240172,0.140288524941996,0.128072563721868
1,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.Q",0.164020570273809,0.280314348813558,0.585130839602159,-0.409286645034805,0.737327785582424,0.562985395318737
1,"isolation_cat_ordinal","IFN_lambda1","isolation_cat_ordinal.C",0.21398928277888,0.266958285735413,0.801583221848256,-0.332001716420119,0.759980281977878,0.429313563492944
0,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.L",-0.316281001806158,0.308428574687687,-1.0254594669979,-0.931422397493971,0.298860393881655,0.308677125234211
0,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.Q",0.167612926691919,0.282315414759479,0.593708022761415,-0.395447413729461,0.730673267113299,0.554621160451619
0,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.C",-0.0245791579315498,0.253526726673452,-0.0969489814902563,-0.530222270434953,0.481063954571853,0.923043956636417
1,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.L",-0.65525823884269,0.302122331496295,-2.16885072876755,-1.27316778676915,-0.0373486909162247,0.0384350222423753
1,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.Q",0.55883457627381,0.288980225971397,1.93381597095547,-0.0321963478730989,1.14986550042072,0.062948923501343
1,"isolation_cat_ordinal","IFN_lambda2_3","isolation_cat_ordinal.C",0.183717701351902,0.275211262153646,0.667551538095615,-0.379152529853489,0.746587932557292,0.509697697240223
0,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.L",-0.734327644387716,0.361985651338198,-2.02860981277306,-1.45628526134528,-0.0123700274301491,0.0463038016922774
0,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.Q",0.417916958598125,0.331338072025281,1.26130074954453,-0.24291598879181,1.07874990598806,0.21138778333808
0,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.C",-0.251913351402295,0.297550372495349,-0.846624217908623,-0.84535885692836,0.34153215412377,0.400089740434447
1,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.L",0.226472498432713,0.260191175702163,0.870408067535517,-0.305678206734708,0.758623203600135,0.391225602517457
1,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.Q",-0.0370605383273812,0.248873045490504,-0.148913427946118,-0.546063068092401,0.471941991437638,0.882652668294159
1,"isolation_cat_ordinal","sTREM_1","isolation_cat_ordinal.C",0.286083067173111,0.237015057813134,1.20702486083674,-0.198667154698107,0.770833289044329,0.237176095946548
0,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.L",-0.602144910428572,0.365430583150095,-1.64776824434875,-1.33097322723931,0.126683406382163,0.10388217530197
0,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.Q",0.414150353579365,0.334491338074896,1.23814971102969,-0.25297158464321,1.08127229180194,0.219797052457167
0,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.C",-0.130161261579356,0.300382089001409,-0.433318983871724,-0.729254447595121,0.468931924436409,0.666115428854901
1,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.L",0.180738033075928,0.324043509543757,0.557758534742453,-0.482005357983676,0.843481424135532,0.581289769322465
1,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.Q",-0.485206343636905,0.309947848438565,-1.56544510981846,-1.11912087077871,0.148708183504903,0.128326776111706
1,"isolation_cat_ordinal","sRAGE","isolation_cat_ordinal.C",-0.194161677692766,0.295179845900693,-0.657774168491461,-0.797872248289026,0.409548892903495,0.515870965524045
0,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.L",-0.0216378290105158,0.274839745664688,-0.0787288932981132,-0.569788417553923,0.526512759532892,0.937472889557013
0,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.Q",0.133471173280303,0.251570389897515,0.530551999123096,-0.368270148554047,0.635212495114654,0.59740845840416
0,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.C",0.0551626591907641,0.225916879292683,0.244172367126668,-0.395414349046095,0.505739667427623,0.807811589932374
1,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.L",-0.0177859078606034,0.240636389859193,-0.0739119626545706,-0.509942585376426,0.47437076965522,0.941587911109454
1,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.Q",-0.0642924575892857,0.230168878857946,-0.279327326562534,-0.535040671326008,0.406455756147437,0.78197614608871
1,"isolation_cat_ordinal","GM_CSF","isolation_cat_ordinal.C",0.065947735985148,0.219202083623724,0.300853599997489,-0.382370863059344,0.51426633502964,0.765672615413268
0,"isolation_cat_nominal","IL_10","isolation_cat_nominalSomewhat Isolated",-0.495386683282829,0.324130596145226,-1.52835520365646,-1.14184477329539,0.151071406729729,0.130930807203755
0,"isolation_cat_nominal","IL_10","isolation_cat_nominalVery Isolated",-0.135919274484128,0.39418752981688,-0.344808661368027,-0.922101512948325,0.65026296398007,0.731272091104948
0,"isolation_cat_nominal","IL_10","isolation_cat_nominalMost Isolated",-0.426367773111112,0.451598548348379,-0.944130078961628,-1.32705267755911,0.47431713133689,0.348350580893973
1,"isolation_cat_nominal","IL_10","isolation_cat_nominalSomewhat Isolated",-0.211126825773809,0.346318154576303,-0.609632567579683,-0.91942698112196,0.497173329574342,0.546852523969474
1,"isolation_cat_nominal","IL_10","isolation_cat_nominalVery Isolated",-0.461234736428571,0.389228003843186,-1.18499884868098,-1.2572953874368,0.334825914579654,0.245638284133733
1,"isolation_cat_nominal","IL_10","isolation_cat_nominalMost Isolated",-0.408304552142857,0.389228003843186,-1.04901124305372,-1.20436520315108,0.387756098865369,0.302837053300329
0,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalSomewhat Isolated",-0.693472173242424,0.324217611083199,-2.13890963826906,-1.34010380907655,-0.0468405374082944,0.0359332229317928
0,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalVery Isolated",-0.270865913809524,0.394293351988143,-0.686965459710996,-1.05725920793934,0.515527380320288,0.494374124543301
0,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalMost Isolated",-0.582427038555555,0.451719782875883,-1.28935472971213,-1.48335373764444,0.318499660533328,0.201518985249239
1,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalSomewhat Isolated",0.0743164977380953,0.436088968104721,0.170415908618558,-0.817585586436742,0.966218581912933,0.865866445497218
1,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalVery Isolated",-0.528946743,0.49012168813702,-1.07921513330813,-1.53135814782995,0.473464661829954,0.289386478252322
1,"isolation_cat_nominal","IFN_gamma","isolation_cat_nominalMost Isolated",-0.344274478857143,0.49012168813702,-0.702426534450555,-1.3466858836871,0.658136925972811,0.488013535675847
0,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalSomewhat Isolated",-0.398649448742425,0.319442091850549,-1.24795529115472,-1.03575661179098,0.23845771430613,0.216205846097495
0,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalVery Isolated",-0.0630147035476194,0.388485661654991,-0.162205995658038,-0.837824924543317,0.711795517448079,0.871610954071341
0,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalMost Isolated",-0.152477106277778,0.44506623773475,-0.342594187898502,-1.04013372801234,0.735179515456784,0.732930391453708
1,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalSomewhat Isolated",-0.232748207523809,0.367851898631992,-0.632722594036837,-0.985089814520753,0.519593399473134,0.53187261608026
1,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalVery Isolated",-0.310193423428572,0.413429842826533,-0.750292773515922,-1.15575239291966,0.535365546062519,0.459122956440739
1,"isolation_cat_nominal","IL_12p70","isolation_cat_nominalMost Isolated",-0.454881103285715,0.413429842826533,-1.100261897341,-1.30044007277681,0.390677866205376,0.280267618332199
0,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalSomewhat Isolated",-0.510084705661616,0.259519504606867,-1.96549660663971,-1.02768003687803,0.00751062555479243,0.0533251543974914
0,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalVery Isolated",-0.236230085388889,0.315611527195804,-0.748483705547082,-0.865697428130983,0.393237257353204,0.456676019736882
0,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalMost Isolated",-0.624579715833333,0.361578428393847,-1.72736996122184,-1.34572515223792,0.0965657205712551,0.0885113774882756
1,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalSomewhat Isolated",0.395460052130952,0.437459347582135,0.90399268941602,-0.499244772772065,1.29016487703397,0.373447908389027
1,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalVery Isolated",-0.416563999714286,0.491661861707055,-0.847257093051658,-1.42212541318371,0.588997413755134,0.403790149200819
1,"isolation_cat_nominal","IFN_alpha2","isolation_cat_nominalMost Isolated",-0.013894133857143,0.491661861707056,-0.0282595314773905,-1.01945554732656,0.991667279612277,0.97764873809185
0,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalSomewhat Isolated",-1.01131429383333,0.338264664512889,-2.98971308543166,-1.68596189433867,-0.336666693328,0.00385094133352154
0,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalVery Isolated",-0.890841161095239,0.411376507230217,-2.16551296789707,-1.71130573402599,-0.0703765881644866,0.0337579920336755
0,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalMost Isolated",-1.09490163883333,0.471290995877254,-2.32319659915272,-2.03486189145453,-0.154941386212137,0.0230795483059687
1,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalSomewhat Isolated",0.638595248321428,0.475052632131464,1.3442620988251,-0.332996476487005,1.61018697312986,0.189285677410914
1,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalVery Isolated",0.308559292,0.53391306601064,0.577920473656006,-0.783415536926917,1.40053412092692,0.567778619893729
1,"isolation_cat_nominal","CX3CL1","isolation_cat_nominalMost Isolated",0.579323380142857,0.533913066010641,1.08505188770059,-0.51265144878406,1.67129820906977,0.286836772553933
0,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalSomewhat Isolated",-0.770483383449496,0.321116651793306,-2.39938782105088,-1.41093035099377,-0.13003641590522,0.0190880173158728
0,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalVery Isolated",-0.476143750460318,0.390522157608215,-1.21924900081598,-1.2550156345631,0.302728133642462,0.226842274492115
0,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalMost Isolated",-0.686408459944445,0.44739933694928,-1.5342187689077,-1.57871830133791,0.20590138144902,0.129483490022041
1,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalSomewhat Isolated",-0.177934600833333,0.372664391553031,-0.477466065624927,-0.940118861004942,0.584249659338275,0.63660932421444
1,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalVery Isolated",-0.670343214142857,0.418838617932353,-1.60048091422918,-1.526964370808,0.186277942522286,0.120331015977386
1,"isolation_cat_nominal","IFN_lambda1","isolation_cat_nominalMost Isolated",-0.520236674428572,0.418838617932353,-1.24209337953788,-1.37685783109371,0.336384482236571,0.224153534747809
0,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalSomewhat Isolated",-0.331042357883839,0.319349763016308,-1.03661375777171,-0.967965376878896,0.305880661111219,0.303483649057977
0,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalVery Isolated",-0.439511121111112,0.388373377052632,-1.13167160026922,-1.21409739752879,0.335075155306562,0.261634525368803
0,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalMost Isolated",-0.435327625611112,0.444937599562328,-0.978401524257178,-1.32272768660061,0.452072435378382,0.331245128374804
1,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalSomewhat Isolated",-0.687552861690475,0.384185256795815,-1.78963885138334,-1.47329993695964,0.0981942135786905,0.0839607709214834
1,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalVery Isolated",-1.227076416,0.431786952640596,-2.84185617118768,-2.1101798906267,-0.343972941373302,0.00812637472069673
1,"isolation_cat_nominal","IFN_lambda2_3","isolation_cat_nominalMost Isolated",-0.796960125142857,0.431786952640596,-1.84572535197982,-1.68006359976955,0.0861433494838404,0.075164325626855
0,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalSomewhat Isolated",-0.9716364159899,0.374803249300793,-2.59239058840209,-1.71915792600783,-0.22411490597197,0.0115946131199095
0,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalVery Isolated",-0.962060495206351,0.45581246808007,-2.11064980135065,-1.87114979755326,-0.05297119285944,0.0383766483398153
0,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalMost Isolated",-1.097862994,0.522198784420391,-2.10238519650819,-2.13935562936983,-0.0563703586301731,0.0391179667454243
1,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalSomewhat Isolated",0.394222592797619,0.330864696952619,1.19149185884305,-0.282471692945133,1.07091687854037,0.243120872665375
1,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalVery Isolated",0.111683461857143,0.37185981686292,0.300337537944609,-0.648855258308941,0.872222182023227,0.766062227887643
1,"isolation_cat_nominal","sTREM_1","isolation_cat_nominalMost Isolated",0.431784978,0.371859816862921,1.16114986997686,-0.328753742166084,1.19232369816608,0.255049814784016
0,"isolation_cat_nominal","sRAGE","isolation_cat_nominalSomewhat Isolated",-0.799857515555556,0.378370163160349,-2.11395504570106,-1.55449301094948,-0.0452220201616362,0.0380836069918083
0,"isolation_cat_nominal","sRAGE","isolation_cat_nominalVery Isolated",-0.894515248603175,0.460150327511082,-1.94396308145979,-1.81225613878494,0.0232256415785922,0.0559200880612877
0,"isolation_cat_nominal","sRAGE","isolation_cat_nominalMost Isolated",-0.866072056999999,0.527168426719563,-1.64287543241037,-1.91747633140352,0.185332217403526,0.104893649783883
1,"isolation_cat_nominal","sRAGE","isolation_cat_nominalSomewhat Isolated",0.392371365273809,0.412060698428088,0.952217396055026,-0.450387389509221,1.23513012005684,0.348856392260623
1,"isolation_cat_nominal","sRAGE","isolation_cat_nominalVery Isolated",0.733695096857143,0.463116244389829,1.58425688095612,-0.213483973922108,1.68087416763639,0.123981146023748
1,"isolation_cat_nominal","sRAGE","isolation_cat_nominalMost Isolated",0.155653774857143,0.463116244389829,0.336100874764654,-0.791525295922108,1.10283284563639,0.739214594289183
0,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalSomewhat Isolated",-0.0938089222828283,0.284571582689301,-0.329649648767811,-0.661369047753833,0.473751203188177,0.742649125251947
0,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalVery Isolated",-0.177494127055555,0.34607831093525,-0.512872726915163,-0.867725553963907,0.512737299852796,0.60965510805149
0,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalMost Isolated",-0.00436070277777734,0.396482514060812,-0.0109984743920094,-0.795120142989002,0.786398737433447,0.991255950054211
1,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalSomewhat Isolated",0.115323806035714,0.30599841055975,0.37687714071703,-0.510513213686579,0.741160825758007,0.709008649259488
1,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalVery Isolated",0.0188915338571427,0.343912523636174,0.0549312181405993,-0.684488553784224,0.72227162149851,0.956569960178409
1,"isolation_cat_nominal","GM_CSF","isolation_cat_nominalMost Isolated",0.00563042471428558,0.343912523636174,0.0163716768867714,-0.697749662927082,0.709010512355653,0.987049993695129
0,"isolation_cat_d","IL_10","isolation_cat_dHigh",-0.394427506234127,0.297728402424329,-1.32478965064267,-0.987938229227472,0.199083216759218,0.189430309486007
1,"isolation_cat_d","IL_10","isolation_cat_dHigh",-0.331549881895604,0.303130476598621,-1.09375304527566,-0.949788564931043,0.286688801139834,0.282489716470568
0,"isolation_cat_d","IFN_gamma","isolation_cat_dHigh",-0.569974068880953,0.29862108408283,-1.90868662415966,-1.16526432023715,0.0253161824752397,0.0602888401272065
1,"isolation_cat_d","IFN_gamma","isolation_cat_dHigh",-0.200798099236263,0.391376510895849,-0.513056081921325,-0.999015755812058,0.597419557339532,0.611549151858786
0,"isolation_cat_d","IL_12p70","isolation_cat_dHigh",-0.275177350261905,0.29346429306733,-0.937685969852459,-0.860187726607809,0.309833026083999,0.351540659958923
1,"isolation_cat_d","IL_12p70","isolation_cat_dHigh",-0.313403852972527,0.320545681491596,-0.977719779328065,-0.967161080558938,0.340353374613883,0.335781711652522
0,"isolation_cat_d","IFN_alpha2","isolation_cat_dHigh",-0.460022034371032,0.238821043252429,-1.9262206885379,-0.936103083046928,0.0160590143048632,0.058024924485226
1,"isolation_cat_d","IFN_alpha2","isolation_cat_dHigh",0.0666274496373629,0.4011524819077,0.166090084549678,-0.751528431268682,0.884783330543408,0.869164586954005
0,"isolation_cat_d","CX3CL1","isolation_cat_dHigh",-0.994629691095239,0.308827102284538,-3.2206684055172,-1.61026526789722,-0.378994114293254,0.00192047575214208
1,"isolation_cat_d","CX3CL1","isolation_cat_dHigh",0.533781603263738,0.414930085935577,1.2864374538187,-0.312473886316288,1.38003709284376,0.207815304890883
0,"isolation_cat_d","IFN_lambda1","isolation_cat_dHigh",-0.683386433924605,0.294257928252479,-2.32240618964138,-1.26997889309732,-0.0967939747518856,0.0230420619265434
1,"isolation_cat_d","IFN_lambda1","isolation_cat_dHigh",-0.402664401153845,0.333451338402327,-1.20756570683788,-1.08274288954427,0.277414087236581,0.236347153007095
0,"isolation_cat_d","IFN_lambda2_3","isolation_cat_dHigh",-0.374919681003969,0.291438520886448,-1.28644518186409,-0.955891754312927,0.20605239230499,0.202408966474127
1,"isolation_cat_d","IFN_lambda2_3","isolation_cat_dHigh",-0.862265004934066,0.34416611024031,-2.50537452491182,-1.56419641456313,-0.160333595305005,0.0176963341726769
0,"isolation_cat_d","sTREM_1","isolation_cat_dHigh",-0.989528850117065,0.341916483175918,-2.89406594536113,-1.67112690216941,-0.307930798064716,0.00502923396213012
1,"isolation_cat_d","sTREM_1","isolation_cat_dHigh",0.328267315098902,0.291131416859973,1.1275571652124,-0.265499124255451,0.922033754453254,0.268158931970075
0,"isolation_cat_d","sRAGE","isolation_cat_dHigh",-0.834163571549604,0.345125836493849,-2.41698384572976,-1.52215935251379,-0.146167790585414,0.0181844739316687
1,"isolation_cat_d","sRAGE","isolation_cat_dHigh",0.420534557126374,0.366432037203033,1.14764680603886,-0.326808509939641,1.16787762419239,0.259894348280097
0,"isolation_cat_d","GM_CSF","isolation_cat_dHigh",-0.100354616769842,0.259787791028238,-0.386294584409216,-0.618232113248202,0.417522879708519,0.700417720501424
1,"isolation_cat_d","GM_CSF","isolation_cat_dHigh",0.0598284377857143,0.265748262865168,0.225131999512145,-0.482168717684283,0.601825593255711,0.823354108020655
0,"isolation_cat2_d","IL_10","isolation_cat2_dHigh",0.070971289660699,0.279213519338457,0.254182855575374,-0.485630688459955,0.627573267781353,0.800078814309569
1,"isolation_cat2_d","IL_10","isolation_cat2_dHigh",-0.301426385902256,0.249732040955672,-1.20699924907016,-0.810758241427367,0.207905469622856,0.236562106867551
0,"isolation_cat2_d","IFN_gamma","isolation_cat2_dHigh",0.0559361520323955,0.283663105101356,0.19719220098225,-0.509535913193335,0.621408217258126,0.844232746378789
1,"isolation_cat2_d","IFN_gamma","isolation_cat2_dHigh",-0.483547346342105,0.31329177248378,-1.54344093529344,-1.12251012896814,0.155415436283929,0.132871824181046
0,"isolation_cat2_d","IL_12p70","isolation_cat2_dHigh",0.159927912601023,0.273048663549826,0.585712123699296,-0.384384650111271,0.704240475313317,0.559900489240786
1,"isolation_cat2_d","IL_12p70","isolation_cat2_dHigh",-0.235538395447368,0.265858188412625,-0.885955015543103,-0.777759745549507,0.30668295465477,0.382463032728014
0,"isolation_cat2_d","IFN_alpha2","isolation_cat2_dHigh",-0.0581381747127024,0.226917127239441,-0.256208843378118,-0.510489200516105,0.3942128510907,0.798520204984158
1,"isolation_cat2_d","IFN_alpha2","isolation_cat2_dHigh",-0.464993310236842,0.321292087057928,-1.44726038694195,-1.12027284201225,0.190286221538567,0.157861729054416
0,"isolation_cat2_d","CX3CL1","isolation_cat2_dHigh",-0.316311076067349,0.303934391989842,-1.04072156492879,-0.922193213154626,0.289571061019929,0.30148694701475
1,"isolation_cat2_d","CX3CL1","isolation_cat2_dHigh",0.0406180213421053,0.352184406195497,0.115331685979186,-0.677666810704745,0.758902853388956,0.908926059821627
0,"isolation_cat2_d","IFN_lambda1","isolation_cat2_dHigh",-0.0598731738320546,0.282722524151577,-0.211773625082502,-0.623470225202905,0.503723877538796,0.832881977330311
1,"isolation_cat2_d","IFN_lambda1","isolation_cat2_dHigh",-0.482910196390977,0.26857622017563,-1.79803780124387,-1.0306750088215,0.0648546160395413,0.0819170371937968
0,"isolation_cat2_d","IFN_lambda2_3","isolation_cat2_dHigh",-0.223670222502131,0.27197732589816,-0.822385549102292,-0.765847112638236,0.318506667633973,0.41357277075898
1,"isolation_cat2_d","IFN_lambda2_3","isolation_cat2_dHigh",-0.577774357924812,0.294425707141558,-1.96237741443896,-1.17825954660479,0.022710830755166,0.0587483727155788
0,"isolation_cat2_d","sTREM_1","isolation_cat2_dHigh",-0.386494687201194,0.331774094553701,-1.16493328908365,-1.04787425705623,0.27488488265384,0.247891148890321
1,"isolation_cat2_d","sTREM_1","isolation_cat2_dHigh",0.0227515297406015,0.245669836692032,0.0926101879129852,-0.478295405566808,0.523798465048011,0.926809171081024
0,"isolation_cat2_d","sRAGE","isolation_cat2_dHigh",-0.365830441056266,0.329853098311037,-1.10907080433516,-1.02338057488985,0.291719692777322,0.271090424582527
1,"isolation_cat2_d","sRAGE","isolation_cat2_dHigh",0.196860942,0.307447189741097,0.640308152322933,-0.430181735533755,0.823903619533755,0.526677155864959
0,"isolation_cat2_d","GM_CSF","isolation_cat2_dHigh",-0.0490463744927537,0.241004254150428,-0.203508335011133,-0.529479574552151,0.431386825566643,0.839311808967603
1,"isolation_cat2_d","GM_CSF","isolation_cat2_dHigh",-0.0605751087368422,0.219729488410365,-0.275680379429604,-0.508716354919586,0.387566137445901,0.784622965504354
0,"isolation_item_communicate","IL_10","isolation_item_communicate5",0.251863083710956,0.365931904335552,0.688278558734256,-0.478342662409596,0.982068829831508,0.493618791267936
0,"isolation_item_communicate","IL_10","isolation_item_communicate4",-0.0750051862121213,0.420239069874303,-0.178482182141122,-0.913579193919269,0.763568821495026,0.858874997174094
0,"isolation_item_communicate","IL_10","isolation_item_communicate3",-0.540402448212122,0.440392557528881,-1.22709259948536,-1.41919211439393,0.338387217969691,0.2240192899636
0,"isolation_item_communicate","IL_10","isolation_item_communicate2",0.261368063987878,0.536290164619936,0.487363150083328,-0.8087822977426,1.33151842571836,0.627568510879903
0,"isolation_item_communicate","IL_10","isolation_item_communicate1",0.319663299287878,0.495963498012562,0.644529890947301,-0.670016452119456,1.30934305069521,0.521400281048227
1,"isolation_item_communicate","IL_10","isolation_item_communicate5",0.0121172448833335,0.429797135336944,0.0281929400805197,-0.87134341944613,0.895577909212797,0.977723558967095
1,"isolation_item_communicate","IL_10","isolation_item_communicate4",-0.0681061814666665,0.394408900875161,-0.172679118842258,-0.878825288078339,0.742612925145006,0.864240860410429
1,"isolation_item_communicate","IL_10","isolation_item_communicate3",-0.138139255866666,0.394408900875161,-0.350243758597097,-0.948858362478339,0.672579850745006,0.728977357489126
1,"isolation_item_communicate","IL_10","isolation_item_communicate2",-0.508859790366666,0.574944831975468,-0.885058464858725,-1.69067581808782,0.672956237354489,0.384237370722804
1,"isolation_item_communicate","IL_10","isolation_item_communicate0",-0.663164210866666,0.788817801750322,-0.840706446273346,-2.28460242409001,0.958274002356678,0.408177794124328
0,"isolation_item_communicate","IFN_gamma","isolation_item_communicate5",0.202401816487179,0.37915935669811,0.533817280021217,-0.554198899864825,0.959002532839184,0.595208732972361
0,"isolation_item_communicate","IFN_gamma","isolation_item_communicate4",0.0908598741111108,0.435429579944043,0.208667206584328,-0.778026324492774,0.959746072714995,0.835331836337193
0,"isolation_item_communicate","IFN_gamma","isolation_item_communicate3",0.238285336833333,0.456311561875102,0.522198771063694,-0.67227020794066,1.14884088160732,0.603228991718092
0,"isolation_item_communicate","IFN_gamma","isolation_item_communicate2",0.130816128133333,0.555675609072775,0.235418157639884,-0.978017285724745,1.23964954199141,0.814591742589599
0,"isolation_item_communicate","IFN_gamma","isolation_item_communicate1",0.221831607666666,0.513891242125065,0.431670340886408,-0.803622400127792,1.24728561546112,0.667346626752374
